state,district,crop,year,data_status,production_tonnes,fertilizer_use_kg_per_hectare,pesticide_use_kg_per_hectare,pH,nitrogen_kg_ha,phosphorus_kg_ha,potassium_kg_ha,organic_carbon_percent,msp_rs_qtl,expected_yield_q_ha,estimated_yield_q_ha,yield_gap_q_ha,production_cost_rs_ha,expected_net_return_rs_ha,water_stress_index,estimated_co2_kg_per_hectare,formula_pollution_index,pollution_index,sustainability_score
Punjab,Amritsar,Soybean,2026,Model-estimated scenario,3618.7,160.68,14.53,7.79,319.6,20.9,298.7,0.48,5708,22,22.0,0,56000,69576.0,0.4637846089201981,282.99,52.32,56.66,50.33
Punjab,Barnala,Wheat,2019,Official-aligned historical,8463.5,259.3,18.58,7.62,312.0,19.2,285.0,0.48,2585,50,49.8,0.2,72000,56733.0,0.7547124355743523,431.85,76.31,73.67,29.02
Punjab,Barnala,Wheat,2020,Official-aligned historical,8065.1,263.97,18.8,7.59,310.8,19.2,285.0,0.49,2585,50,49.9,0.1,72000,56991.5,0.7547124355743523,439.04,77.18,78.53,24.2
Punjab,Barnala,Wheat,2021,Official-aligned historical,8284.7,268.63,19.02,7.58,309.6,19.2,284.9,0.51,2585,50,50.11,0,72000,57534.35,0.7547124355743523,446.22,78.13,75.46,27.35
Punjab,Barnala,Wheat,2022,Official-aligned historical,8741.1,273.3,19.24,7.61,308.4,19.2,284.9,0.52,2585,50,50.21,0,72000,57792.85,0.7547124355743523,453.41,79.11,77.86,24.99
Punjab,Barnala,Wheat,2023,Official-aligned historical,8368.2,277.97,19.47,7.65,307.2,19.3,284.8,0.52,2585,50,50.18,0,72000,57715.3,0.7547124355743523,460.66,79.99,77.26,25.58
Punjab,Barnala,Wheat,2024,Provisional estimate,8450.9,282.64,19.69,7.66,306.0,19.3,284.8,0.49,2585,50,49.78,0.22,72000,56681.3,0.7547124355743523,467.85,80.92,81.53,21.15
Punjab,Barnala,Wheat,2025,Model-estimated scenario,8996.1,287.3,19.91,7.63,304.8,19.3,284.8,0.48,2585,50,49.62,0.38,72000,56267.7,0.7547124355743523,475.03,81.9,80.45,22.17
Punjab,Barnala,Wheat,2026,Model-estimated scenario,8688.2,291.97,20.14,7.6,303.6,19.3,284.7,0.48,2585,50,49.59,0.41,72000,56190.15,0.7547124355743523,482.28,82.79,82.91,19.7
Punjab,Barnala,Rice / Paddy,2019,Official-aligned historical,10715.9,298.75,23.81,7.62,312.0,19.2,285.0,0.48,2441,65,64.74,0.26,90000,68030.34,1,509.81,90.32,93.96,8.51
Punjab,Barnala,Rice / Paddy,2020,Official-aligned historical,10664.6,304.13,24.09,7.59,310.8,19.2,285.0,0.49,2441,65,64.86,0.14,90000,68323.26,1,518.23,91.4,89.04,13.47
Punjab,Barnala,Rice / Paddy,2021,Official-aligned historical,11033.4,309.51,24.38,7.58,309.6,19.2,284.9,0.51,2441,65,65.15,0,90000,69031.15,1,526.7,92.52,89.55,13.07
Punjab,Barnala,Rice / Paddy,2022,Official-aligned historical,10776.9,314.89,24.66,7.61,308.4,19.2,284.9,0.52,2441,65,65.27,0,90000,69324.07,1,535.12,93.58,91.63,11.04
Punjab,Barnala,Rice / Paddy,2023,Official-aligned historical,11342.2,320.26,24.95,7.65,307.2,19.3,284.8,0.52,2441,65,65.23,0,90000,69226.43,1,543.58,94.72,97.5,5.15
Punjab,Barnala,Rice / Paddy,2024,Provisional estimate,10902.1,325.64,25.23,7.66,306.0,19.3,284.8,0.49,2441,65,64.71,0.29,90000,67957.11,1,552.0,95.76,93.62,8.83
Punjab,Barnala,Rice / Paddy,2025,Model-estimated scenario,11634.0,331.02,25.52,7.63,304.8,19.3,284.8,0.48,2441,65,64.51,0.49,90000,67468.91,1,560.48,96.92,95.69,6.69
Punjab,Barnala,Rice / Paddy,2026,Model-estimated scenario,11048.0,336.4,25.81,7.6,303.6,19.3,284.7,0.48,2441,65,64.47,0.53,90000,67371.27,1,568.95,97.95,96.28,6.08
Punjab,Barnala,Maize,2019,Official-aligned historical,8783.8,237.03,18.02,7.62,312.0,19.2,285.0,0.48,2410,55,54.78,0.22,67000,65019.8,0.6447124355743523,400.04,70.79,70.19,34.66
Punjab,Barnala,Maize,2020,Official-aligned historical,9428.5,241.3,18.24,7.59,310.8,19.2,285.0,0.49,2410,55,54.88,0.12,67000,65260.8,0.6447124355743523,406.71,71.72,67.46,37.42
Punjab,Barnala,Maize,2021,Official-aligned historical,9030.4,245.57,18.45,7.58,309.6,19.2,284.9,0.51,2410,55,55.13,0,67000,65863.3,0.6447124355743523,413.34,72.52,69.79,35.19
Punjab,Barnala,Maize,2022,Official-aligned historical,9199.8,249.83,18.67,7.61,308.4,19.2,284.9,0.52,2410,55,55.23,0,67000,66104.3,0.6447124355743523,420.0,73.4,78.31,26.7
Punjab,Barnala,Maize,2023,Official-aligned historical,9683.5,254.1,18.89,7.65,307.2,19.3,284.8,0.52,2410,55,55.2,0,67000,66032.0,0.6447124355743523,426.67,74.31,73.04,31.96
Punjab,Barnala,Maize,2024,Provisional estimate,9173.6,258.37,19.1,7.66,306.0,19.3,284.8,0.49,2410,55,54.75,0.25,67000,64947.5,0.6447124355743523,433.29,75.1,72.16,32.67
Punjab,Barnala,Maize,2025,Model-estimated scenario,9654.8,262.63,19.32,7.63,304.8,19.3,284.8,0.48,2410,55,54.58,0.42,67000,64537.8,0.6447124355743523,439.95,76.01,74.55,30.22
Punjab,Barnala,Maize,2026,Model-estimated scenario,9840.7,266.9,19.54,7.6,303.6,19.3,284.7,0.48,2410,55,54.55,0.45,67000,64465.5,0.6447124355743523,446.62,76.89,71.59,33.17
Punjab,Barnala,Cotton,2019,Official-aligned historical,3805.1,231.53,34.98,7.62,312.0,19.2,285.0,0.48,8267,24,23.9,0.1,95000,102581.3,0.8147124355743522,479.39,84.19,80.04,29.22
Punjab,Barnala,Cotton,2020,Official-aligned historical,3900.9,235.7,35.4,7.59,310.8,19.2,285.0,0.49,8267,24,23.95,0.05,95000,102994.65,0.8147124355743522,486.95,85.21,80.79,28.54
Punjab,Barnala,Cotton,2021,Official-aligned historical,4107.3,239.86,35.82,7.58,309.6,19.2,284.9,0.51,8267,24,24.06,0,95000,103904.02,0.8147124355743522,494.5,86.25,82.63,26.84
Punjab,Barnala,Cotton,2022,Official-aligned historical,4184.9,244.03,36.24,7.61,308.4,19.2,284.9,0.52,8267,24,24.1,0,95000,104234.7,0.8147124355743522,502.06,87.26,88.08,21.44
Punjab,Barnala,Cotton,2023,Official-aligned historical,4075.7,248.2,36.66,7.65,307.2,19.3,284.8,0.52,8267,24,24.09,0,95000,104152.03,0.8147124355743522,509.63,88.22,84.42,25.09
Punjab,Barnala,Cotton,2024,Provisional estimate,3991.1,252.37,37.08,7.66,306.0,19.3,284.8,0.49,8267,24,23.89,0.11,95000,102498.63,0.8147124355743522,517.19,89.19,86.51,22.74
Punjab,Barnala,Cotton,2025,Model-estimated scenario,4110.9,256.53,37.49,7.63,304.8,19.3,284.8,0.48,8267,24,23.82,0.18,95000,101919.94,0.8147124355743522,524.69,90.21,86.74,22.42
Punjab,Barnala,Cotton,2026,Model-estimated scenario,4322.7,260.7,37.91,7.6,303.6,19.3,284.7,0.48,8267,24,23.8,0.2,95000,101754.6,0.8147124355743522,532.25,91.25,91.23,17.91
Punjab,Barnala,Mustard / Rapeseed,2019,Official-aligned historical,2924.0,190.67,12.61,7.62,312.0,19.2,285.0,0.48,6200,18,17.93,0.07,52000,59166.0,0.4447124355743523,312.18,55.22,49.4,56.14
Punjab,Barnala,Mustard / Rapeseed,2020,Official-aligned historical,2926.4,194.1,12.76,7.59,310.8,19.2,285.0,0.49,6200,18,17.96,0.04,52000,59352.0,0.4447124355743523,317.41,55.89,51.67,53.9
Punjab,Barnala,Mustard / Rapeseed,2021,Official-aligned historical,2932.8,197.53,12.91,7.58,309.6,19.2,284.9,0.51,6200,18,18.04,0,52000,59848.0,0.4447124355743523,322.63,56.56,59.58,46.07
Punjab,Barnala,Mustard / Rapeseed,2022,Official-aligned historical,2945.1,200.96,13.06,7.61,308.4,19.2,284.9,0.52,6200,18,18.08,0,52000,60096.0,0.4447124355743523,327.85,57.23,54.11,51.58
Punjab,Barnala,Mustard / Rapeseed,2023,Official-aligned historical,2964.8,204.39,13.21,7.65,307.2,19.3,284.8,0.52,6200,18,18.06,0,52000,59972.0,0.4447124355743523,333.08,57.9,53.49,52.18
Punjab,Barnala,Mustard / Rapeseed,2024,Provisional estimate,2992.9,207.83,13.36,7.66,306.0,19.3,284.8,0.49,6200,18,17.92,0.08,52000,59104.0,0.4447124355743523,338.32,58.58,55.52,50.02
Punjab,Barnala,Mustard / Rapeseed,2025,Model-estimated scenario,3029.7,211.26,13.51,7.63,304.8,19.3,284.8,0.48,6200,18,17.86,0.14,52000,58732.0,0.4447124355743523,343.54,59.26,61.51,43.97
Punjab,Barnala,Mustard / Rapeseed,2026,Model-estimated scenario,3074.6,214.69,13.67,7.6,303.6,19.3,284.7,0.48,6200,18,17.85,0.15,52000,58670.0,0.4447124355743523,348.81,59.95,56.8,48.67
Punjab,Barnala,Barley,2019,Official-aligned historical,7048.5,183.39,11.28,7.62,312.0,19.2,285.0,0.48,2150,42,41.83,0.17,47000,42934.5,0.47471243557435233,295.93,54.41,48.55,54.26
Punjab,Barnala,Barley,2020,Official-aligned historical,7200.3,186.69,11.41,7.59,310.8,19.2,285.0,0.49,2150,42,41.91,0.09,47000,43106.5,0.47471243557435233,300.89,55.07,59.25,43.58
Punjab,Barnala,Barley,2021,Official-aligned historical,7233.7,189.99,11.55,7.58,309.6,19.2,284.9,0.51,2150,42,42.1,0,47000,43515.0,0.47471243557435233,305.89,55.71,54.57,48.33
Punjab,Barnala,Barley,2022,Official-aligned historical,7164.1,193.29,11.68,7.61,308.4,19.2,284.9,0.52,2150,42,42.18,0,47000,43687.0,0.47471243557435233,310.84,56.33,50.89,52.03
Punjab,Barnala,Barley,2023,Official-aligned historical,7058.3,196.59,11.82,7.65,307.2,19.3,284.8,0.52,2150,42,42.15,0,47000,43622.5,0.47471243557435233,315.85,56.96,52.82,50.09
Punjab,Barnala,Barley,2024,Provisional estimate,7002.5,199.89,11.95,7.66,306.0,19.3,284.8,0.49,2150,42,41.81,0.19,47000,42891.5,0.47471243557435233,320.8,57.58,61.78,41.02
Punjab,Barnala,Barley,2025,Model-estimated scenario,7059.7,203.19,12.09,7.63,304.8,19.3,284.8,0.48,2150,42,41.68,0.32,47000,42612.0,0.47471243557435233,325.81,58.23,56.3,46.46
Punjab,Barnala,Barley,2026,Model-estimated scenario,7237.8,206.5,12.22,7.6,303.6,19.3,284.7,0.48,2150,42,41.66,0.34,47000,42569.0,0.47471243557435233,330.77,58.89,54.58,48.17
Punjab,Barnala,Gram / Chana,2019,Official-aligned historical,3055.2,143.37,10.74,7.62,312.0,19.2,285.0,0.48,5875,18,17.93,0.07,48000,57338.75,0.3947124355743523,241.16,45.51,49.27,56.39
Punjab,Barnala,Gram / Chana,2020,Official-aligned historical,2952.4,145.95,10.87,7.59,310.8,19.2,285.0,0.49,5875,18,17.96,0.04,48000,57515.0,0.3947124355743523,245.17,45.99,47.11,58.58
Punjab,Barnala,Gram / Chana,2021,Official-aligned historical,2916.5,148.53,11.0,7.58,309.6,19.2,284.9,0.51,5875,18,18.04,0,48000,57985.0,0.3947124355743523,249.19,46.49,41.53,64.23
Punjab,Barnala,Gram / Chana,2022,Official-aligned historical,3100.2,151.11,11.13,7.61,308.4,19.2,284.9,0.52,5875,18,18.08,0,48000,58220.0,0.3947124355743523,253.21,47.07,41.2,64.6
Punjab,Barnala,Gram / Chana,2023,Official-aligned historical,3151.1,153.69,11.26,7.65,307.2,19.3,284.8,0.52,5875,18,18.06,0,48000,58102.5,0.3947124355743523,257.22,47.61,52.42,53.36
Punjab,Barnala,Gram / Chana,2024,Provisional estimate,3017.2,156.27,11.39,7.66,306.0,19.3,284.8,0.49,5875,18,17.92,0.08,48000,57280.0,0.3947124355743523,261.24,48.07,48.37,57.28
Punjab,Barnala,Gram / Chana,2025,Model-estimated scenario,3072.9,158.85,11.52,7.63,304.8,19.3,284.8,0.48,5875,18,17.86,0.14,48000,56927.5,0.3947124355743523,265.26,48.61,43.76,61.84
Punjab,Barnala,Gram / Chana,2026,Model-estimated scenario,3261.3,161.43,11.65,7.6,303.6,19.3,284.7,0.48,5875,18,17.85,0.15,48000,56868.75,0.3947124355743523,269.27,49.19,45.05,60.54
Punjab,Barnala,Masur / Lentil,2019,Official-aligned historical,2662.7,132.55,10.52,7.62,312.0,19.2,285.0,0.48,7000,16,15.94,0.06,47000,64580.0,0.37471243557435235,225.97,43.17,45.62,61.32
Punjab,Barnala,Masur / Lentil,2020,Official-aligned historical,2581.4,134.94,10.65,7.59,310.8,19.2,285.0,0.49,7000,16,15.97,0.03,47000,64790.0,0.37471243557435235,229.74,43.62,40.53,66.44
Punjab,Barnala,Masur / Lentil,2021,Official-aligned historical,2766.9,137.33,10.78,7.58,309.6,19.2,284.9,0.51,7000,16,16.04,0,47000,65280.0,0.37471243557435235,233.51,44.18,37.13,69.92
Punjab,Barnala,Masur / Lentil,2022,Official-aligned historical,2609.7,139.71,10.9,7.61,308.4,19.2,284.9,0.52,7000,16,16.07,0,47000,65490.0,0.37471243557435235,237.21,44.59,48.48,58.6
Punjab,Barnala,Masur / Lentil,2023,Official-aligned historical,2811.1,142.1,11.03,7.65,307.2,19.3,284.8,0.52,7000,16,16.06,0,47000,65420.0,0.37471243557435235,240.98,45.16,47.51,59.56
Punjab,Barnala,Masur / Lentil,2024,Provisional estimate,2702.1,144.48,11.15,7.66,306.0,19.3,284.8,0.49,7000,16,15.93,0.07,47000,64510.0,0.37471243557435235,244.69,45.59,41.77,65.16
Punjab,Barnala,Masur / Lentil,2025,Model-estimated scenario,2798.6,146.87,11.28,7.63,304.8,19.3,284.8,0.48,7000,16,15.88,0.12,47000,64160.0,0.37471243557435235,248.46,46.11,40.3,66.57
Punjab,Barnala,Masur / Lentil,2026,Model-estimated scenario,2833.5,149.26,11.41,7.6,303.6,19.3,284.7,0.48,7000,16,15.87,0.13,47000,64090.0,0.37471243557435235,252.23,46.61,51.85,55.01
Punjab,Barnala,Bajra,2019,Official-aligned historical,4827.8,120.01,9.56,7.62,312.0,19.2,285.0,0.48,2900,30,29.88,0.12,41000,45652.0,0.3147124355743523,204.77,40.22,39.42,65.09
Punjab,Barnala,Bajra,2020,Official-aligned historical,5129.5,122.17,9.68,7.59,310.8,19.2,285.0,0.49,2900,30,29.94,0.06,41000,45826.0,0.3147124355743523,208.19,40.73,33.96,70.57
Punjab,Barnala,Bajra,2021,Official-aligned historical,4846.3,124.33,9.79,7.58,309.6,19.2,284.9,0.51,2900,30,30.07,0,41000,46203.0,0.3147124355743523,211.56,41.1,43.27,61.32
Punjab,Barnala,Bajra,2022,Official-aligned historical,5201.3,126.49,9.91,7.61,308.4,19.2,284.9,0.52,2900,30,30.13,0,41000,46377.0,0.3147124355743523,214.98,41.62,44.78,59.84
Punjab,Barnala,Bajra,2023,Official-aligned historical,5071.4,128.65,10.02,7.65,307.2,19.3,284.8,0.52,2900,30,30.11,0,41000,46319.0,0.3147124355743523,218.35,42.02,40.36,64.25
Punjab,Barnala,Bajra,2024,Provisional estimate,5112.4,130.81,10.14,7.66,306.0,19.3,284.8,0.49,2900,30,29.87,0.13,41000,45623.0,0.3147124355743523,221.77,42.47,35.93,68.57
Punjab,Barnala,Bajra,2025,Model-estimated scenario,5358.1,132.97,10.25,7.63,304.8,19.3,284.8,0.48,2900,30,29.77,0.23,41000,45333.0,0.3147124355743523,225.14,42.95,37.37,67.09
Punjab,Barnala,Bajra,2026,Model-estimated scenario,5082.8,135.13,10.37,7.6,303.6,19.3,284.7,0.48,2900,30,29.75,0.25,41000,45275.0,0.3147124355743523,228.56,43.34,46.76,57.69
Punjab,Barnala,Jowar,2019,Official-aligned historical,4432.6,125.24,9.92,7.62,312.0,19.2,285.0,0.48,4023,28,27.89,0.11,46000,66201.47,0.3347124355743523,213.4,41.53,36.49,71.02
Punjab,Barnala,Jowar,2020,Official-aligned historical,4637.9,127.49,10.04,7.59,310.8,19.2,285.0,0.49,4023,28,27.94,0.06,46000,66402.62,0.3347124355743523,216.94,42.03,33.39,74.15
Punjab,Barnala,Jowar,2021,Official-aligned historical,4849.2,129.75,10.16,7.58,309.6,19.2,284.9,0.51,4023,28,28.06,0,46000,66885.38,0.3347124355743523,220.49,42.54,44.95,62.66
Punjab,Barnala,Jowar,2022,Official-aligned historical,4734.1,132.0,10.28,7.61,308.4,19.2,284.9,0.52,4023,28,28.12,0,46000,67126.76,0.3347124355743523,224.03,42.96,43.44,64.21
Punjab,Barnala,Jowar,2023,Official-aligned historical,4610.0,134.25,10.4,7.65,307.2,19.3,284.8,0.52,4023,28,28.1,0,46000,67046.3,0.3347124355743523,227.56,43.39,37.7,69.94
Punjab,Barnala,Jowar,2024,Provisional estimate,4818.6,136.51,10.52,7.66,306.0,19.3,284.8,0.49,4023,28,27.87,0.13,46000,66121.01,0.3347124355743523,231.11,43.89,36.59,70.9
Punjab,Barnala,Jowar,2025,Model-estimated scenario,5039.3,138.76,10.64,7.63,304.8,19.3,284.8,0.48,4023,28,27.79,0.21,46000,65799.17,0.3347124355743523,234.65,44.4,48.06,59.39
Punjab,Barnala,Jowar,2026,Model-estimated scenario,4921.0,141.02,10.76,7.6,303.6,19.3,284.7,0.48,4023,28,27.77,0.23,46000,65718.71,0.3347124355743523,238.2,44.83,44.59,62.84
Punjab,Barnala,Moong,2019,Official-aligned historical,1770.7,115.14,9.64,7.62,312.0,19.2,285.0,0.48,8780,11,10.96,0.04,39000,57228.8,0.3447124355743523,198.85,38.83,30.27,75.78
Punjab,Barnala,Moong,2020,Official-aligned historical,1764.8,117.21,9.76,7.59,310.8,19.2,285.0,0.49,8780,11,10.98,0.02,39000,57404.4,0.3447124355743523,202.15,39.25,39.97,66.1
Punjab,Barnala,Moong,2021,Official-aligned historical,1776.7,119.29,9.88,7.58,309.6,19.2,284.9,0.51,8780,11,11.03,0,39000,57843.4,0.3447124355743523,205.47,39.69,41.17,64.97
Punjab,Barnala,Moong,2022,Official-aligned historical,1808.7,121.36,9.99,7.61,308.4,19.2,284.9,0.52,8780,11,11.05,0,39000,58019.0,0.3447124355743523,208.72,40.12,36.5,69.67
Punjab,Barnala,Moong,2023,Official-aligned historical,1856.7,123.43,10.11,7.65,307.2,19.3,284.8,0.52,8780,11,11.04,0,39000,57931.2,0.3447124355743523,212.02,40.58,32.39,73.76
Punjab,Barnala,Moong,2024,Provisional estimate,1911.6,125.5,10.22,7.66,306.0,19.3,284.8,0.49,8780,11,10.95,0.05,39000,57141.0,0.3447124355743523,215.27,41.02,43.49,62.54
Punjab,Barnala,Moong,2025,Model-estimated scenario,1961.9,127.58,10.34,7.63,304.8,19.3,284.8,0.48,8780,11,10.92,0.08,39000,56877.6,0.3447124355743523,218.59,41.48,43.09,62.9
Punjab,Barnala,Moong,2026,Model-estimated scenario,1997.3,129.65,10.45,7.6,303.6,19.3,284.7,0.48,8780,11,10.91,0.09,39000,56789.8,0.3447124355743523,221.84,41.92,37.47,68.51
Punjab,Barnala,Urad,2019,Official-aligned historical,1664.6,117.56,9.51,7.62,312.0,19.2,285.0,0.48,8200,10,9.96,0.04,38000,43672.0,0.3447124355743523,201.33,39.06,38.36,65.6
Punjab,Barnala,Urad,2020,Official-aligned historical,1701.1,119.67,9.62,7.59,310.8,19.2,285.0,0.49,8200,10,9.98,0.02,38000,43836.0,0.3447124355743523,204.63,39.5,40.41,63.58
Punjab,Barnala,Urad,2021,Official-aligned historical,1729.8,121.79,9.74,7.58,309.6,19.2,284.9,0.51,8200,10,10.02,0,38000,44164.0,0.3447124355743523,208.0,39.95,38.54,65.5
Punjab,Barnala,Urad,2022,Official-aligned historical,1748.1,123.91,9.85,7.61,308.4,19.2,284.9,0.52,8200,10,10.04,0,38000,44328.0,0.3447124355743523,211.32,40.39,32.84,71.22
Punjab,Barnala,Urad,2023,Official-aligned historical,1755.5,126.02,9.97,7.65,307.2,19.3,284.8,0.52,8200,10,10.04,0,38000,44328.0,0.3447124355743523,214.67,40.83,41.56,62.5
Punjab,Barnala,Urad,2024,Provisional estimate,1753.5,128.14,10.08,7.66,306.0,19.3,284.8,0.49,8200,10,9.96,0.04,38000,43672.0,0.3447124355743523,217.99,41.25,43.31,60.65
Punjab,Barnala,Urad,2025,Model-estimated scenario,1745.4,130.25,10.19,7.63,304.8,19.3,284.8,0.48,8200,10,9.92,0.08,38000,43344.0,0.3447124355743523,221.29,41.67,39.48,64.43
Punjab,Barnala,Urad,2026,Model-estimated scenario,1735.6,132.37,10.31,7.6,303.6,19.3,284.7,0.48,8200,10,9.92,0.08,38000,43344.0,0.3447124355743523,224.66,42.1,34.55,69.36
Punjab,Barnala,Tur / Arhar,2019,Official-aligned historical,2206.6,130.82,10.66,7.62,312.0,19.2,285.0,0.48,8450,13,12.95,0.05,46000,63427.5,0.41471243557435233,224.43,43.35,42.63,63.81
Punjab,Barnala,Tur / Arhar,2020,Official-aligned historical,2174.4,133.18,10.79,7.59,310.8,19.2,285.0,0.49,8450,13,12.97,0.03,46000,63596.5,0.41471243557435233,228.16,43.82,43.6,62.87
Punjab,Barnala,Tur / Arhar,2021,Official-aligned historical,2105.5,135.53,10.92,7.58,309.6,19.2,284.9,0.51,8450,13,13.03,0,46000,64103.5,0.41471243557435233,231.88,44.26,38.68,67.86
Punjab,Barnala,Tur / Arhar,2022,Official-aligned historical,2156.5,137.89,11.05,7.61,308.4,19.2,284.9,0.52,8450,13,13.05,0,46000,64272.5,0.41471243557435233,235.61,44.76,44.44,62.13
Punjab,Barnala,Tur / Arhar,2023,Official-aligned historical,2278.0,140.24,11.17,7.65,307.2,19.3,284.8,0.52,8450,13,13.05,0,46000,64272.5,0.41471243557435233,239.28,45.29,46.29,60.28
Punjab,Barnala,Tur / Arhar,2024,Provisional estimate,2296.7,142.6,11.3,7.66,306.0,19.3,284.8,0.49,8450,13,12.94,0.06,46000,63343.0,0.41471243557435233,243.01,45.78,45.56,60.87
Punjab,Barnala,Tur / Arhar,2025,Model-estimated scenario,2215.2,144.95,11.43,7.63,304.8,19.3,284.8,0.48,8450,13,12.9,0.1,46000,63005.0,0.41471243557435233,246.73,46.22,39.86,66.52
Punjab,Barnala,Tur / Arhar,2026,Model-estimated scenario,2210.9,147.31,11.56,7.6,303.6,19.3,284.7,0.48,8450,13,12.89,0.11,46000,62920.5,0.41471243557435233,250.46,46.7,47.52,58.84
Punjab,Barnala,Groundnut,2019,Official-aligned historical,4026.8,200.24,18.81,7.62,312.0,19.2,285.0,0.48,7517,24,23.9,0.1,76000,103656.3,0.5447124355743523,356.24,63.2,62.59,49.0
Punjab,Barnala,Groundnut,2020,Official-aligned historical,3839.1,203.84,19.04,7.59,310.8,19.2,285.0,0.49,7517,24,23.95,0.05,76000,104032.15,0.5447124355743523,362.1,63.9,60.58,51.07
Punjab,Barnala,Groundnut,2021,Official-aligned historical,4135.5,207.45,19.26,7.58,309.6,19.2,284.9,0.51,7517,24,24.06,0,76000,104859.02,0.5447124355743523,367.91,64.73,64.85,46.92
Punjab,Barnala,Groundnut,2022,Official-aligned historical,4012.1,211.05,19.49,7.61,308.4,19.2,284.9,0.52,7517,24,24.1,0,76000,105159.7,0.5447124355743523,373.76,65.45,64.72,47.1
Punjab,Barnala,Groundnut,2023,Official-aligned historical,4039.1,214.66,19.71,7.65,307.2,19.3,284.8,0.52,7517,24,24.09,0,76000,105084.53,0.5447124355743523,379.58,66.21,66.63,45.18
Punjab,Barnala,Groundnut,2024,Provisional estimate,4263.4,218.26,19.94,7.66,306.0,19.3,284.8,0.49,7517,24,23.89,0.11,76000,103581.13,0.5447124355743523,385.43,67.02,62.87,48.71
Punjab,Barnala,Groundnut,2025,Model-estimated scenario,4031.7,221.87,20.16,7.63,304.8,19.3,284.8,0.48,7517,24,23.82,0.18,76000,103054.94,0.5447124355743523,391.25,67.71,67.96,43.54
Punjab,Barnala,Groundnut,2026,Model-estimated scenario,4298.4,225.47,20.39,7.6,303.6,19.3,284.7,0.48,7517,24,23.8,0.2,76000,102904.6,0.5447124355743523,397.1,68.54,69.55,41.92
Punjab,Barnala,Sunflower Seed,2019,Official-aligned historical,2923.1,175.69,16.47,7.62,312.0,19.2,285.0,0.48,8343,18,17.93,0.07,62000,87589.99,0.5147124355743523,312.39,56.7,54.75,54.61
Punjab,Barnala,Sunflower Seed,2020,Official-aligned historical,3040.0,178.85,16.67,7.59,310.8,19.2,285.0,0.49,8343,18,17.96,0.04,62000,87840.28,0.5147124355743523,317.52,57.4,59.36,50.04
Punjab,Barnala,Sunflower Seed,2021,Official-aligned historical,2931.0,182.01,16.87,7.58,309.6,19.2,284.9,0.51,8343,18,18.04,0,62000,88507.72,0.5147124355743523,322.65,58.02,56.09,53.41
Punjab,Barnala,Sunflower Seed,2022,Official-aligned historical,3139.4,185.18,17.06,7.61,308.4,19.2,284.9,0.52,8343,18,18.08,0,62000,88841.44,0.5147124355743523,327.74,58.75,58.28,51.27
Punjab,Barnala,Sunflower Seed,2023,Official-aligned historical,2964.2,188.34,17.26,7.65,307.2,19.3,284.8,0.52,8343,18,18.06,0,62000,88674.58,0.5147124355743523,332.87,59.35,57.27,52.25
Punjab,Barnala,Sunflower Seed,2024,Provisional estimate,3207.3,191.5,17.46,7.66,306.0,19.3,284.8,0.49,8343,18,17.92,0.08,62000,87506.56,0.5147124355743523,338.0,60.1,51.85,57.49
Punjab,Barnala,Sunflower Seed,2025,Model-estimated scenario,3032.6,194.66,17.66,7.63,304.8,19.3,284.8,0.48,8343,18,17.86,0.14,62000,87005.98,0.5147124355743523,343.12,60.7,60.02,49.25
Punjab,Barnala,Sunflower Seed,2026,Model-estimated scenario,3239.3,197.83,17.85,7.6,303.6,19.3,284.7,0.48,8343,18,17.85,0.15,62000,86922.55,0.5147124355743523,348.21,61.43,62.3,46.96
Punjab,Barnala,Soybean,2019,Official-aligned historical,3487.7,144.84,13.68,7.62,312.0,19.2,285.0,0.48,5708,22,21.91,0.09,56000,69062.28,0.43471243557435235,258.06,48.68,52.94,54.21
Punjab,Barnala,Soybean,2020,Official-aligned historical,3712.7,147.44,13.84,7.59,310.8,19.2,285.0,0.49,5708,22,21.95,0.05,56000,69290.6,0.43471243557435235,262.26,49.28,47.59,59.59
Punjab,Barnala,Soybean,2021,Official-aligned historical,3767.6,150.05,14.01,7.58,309.6,19.2,284.9,0.51,5708,22,22.05,0,56000,69861.4,0.43471243557435235,266.52,49.85,47.67,59.6
Punjab,Barnala,Soybean,2022,Official-aligned historical,3600.5,152.66,14.17,7.61,308.4,19.2,284.9,0.52,5708,22,22.09,0,56000,70089.72,0.43471243557435235,270.73,50.34,49.11,58.2
